beat_id,percent,date
149,0.5294117647058824,2016
149,0.502906976744186,2017
149,0.5585365853658537,2018
149,0.575,2019
149,0.5333333333333333,2020
150,0.4179566563467492,2014
150,0.5477996965098634,2015
150,0.5500685871056241,2016
150,0.5567715458276333,2017
150,0.5871313672922251,2018
150,0.5685752330226365,2019
150,0.6022944550669216,2020
154,0.5339105339105339,2014
154,0.5661252900232019,2015
154,0.5273224043715847,2016
154,0.5336538461538461,2017
154,0.458133971291866,2018
154,0.5568039950062422,2019
154,0.549618320610687,2020
155,0.4506849315068493,2014
155,0.558983666061706,2015
155,0.48118279569892475,2016
155,0.5356265356265356,2017
155,0.5777777777777777,2018
155,0.5398936170212766,2019
155,0.5417789757412399,2020
156,0.5077160493827161,2014
156,0.49540078843626806,2015
156,0.4952120383036936,2016
156,0.5668604651162791,2017
156,0.612590799031477,2018
156,0.4826388888888889,2019
156,0.4915254237288136,2020
157,0.512396694214876,2014
157,0.5217391304347826,2015
157,0.4938132733408324,2016
157,0.49796747967479676,2017
157,0.4759725400457666,2018
157,0.5,2019
157,0.678030303030303,2020
158,0.64,2014
158,0.6459627329192547,2015
158,0.5325443786982249,2016
158,0.6498516320474778,2017
158,0.7,2018
158,0.6149425287356322,2019
158,0.46825396825396826,2020
159,0.6210290827740492,2014
159,0.5530338119499768,2015
159,0.5012248897599216,2016
159,0.6677524429967426,2017
159,0.5368814192343604,2018
159,0.5814155449413808,2019
159,0.6513264753654575,2020
160,0.7670454545454546,2014
160,0.611157368859284,2015
160,0.6002004008016032,2016
160,0.6369257950530035,2017
160,0.627147766323024,2018
160,0.47119741100323626,2019
160,0.57847533632287,2020
161,0.5527900441589723,2014
161,0.5466536394723986,2015
161,0.49642686993806573,2016
161,0.6116412213740458,2017
161,0.7672316384180791,2018
161,0.7492096944151738,2019
161,0.7456872565386756,2020
162,0.6524559777571826,2014
162,0.5683962264150944,2015
162,0.6452762923351159,2016
162,0.5949055053410025,2017
162,0.8502358490566038,2018
162,0.8048780487804879,2019
162,0.75,2020
163,1,2014
163,1,2015
163,0,2020
164,1,2014
164,1,2015
164,1,2017
164,0.4,2018
164,0.5555555555555556,2019
165,1,2016
165,1,2017
165,1,2020
166,0.5,2016
166,1,2017
166,0.3684210526315789,2018
166,1,2019
167,0.6062091503267973,2014
167,0.6073825503355704,2015
167,0.5348837209302325,2016
167,0.41906202723146746,2017
167,0.46272855133614627,2018
167,0.5095986038394416,2019
167,0.3968253968253968,2020
169,1,2015
169,0.8,2016
169,0.620817843866171,2017
169,0.6264367816091954,2018
169,0.5180921052631579,2019
169,0.39896373056994816,2020
176,1,2016
176,1,2020
177,0.6908396946564885,2014
177,0.5964912280701754,2015
177,0.6182669789227166,2016
177,0.6256410256410256,2017
177,0.6374695863746959,2018
177,0.6433734939759036,2019
177,0.6627906976744186,2020
178,0.45165394402035625,2014
178,0.5906040268456376,2015
178,0.5642384105960265,2016
178,0.5714285714285714,2017
178,0.5741496598639456,2018
178,0.5687830687830688,2019
178,0.6099009900990099,2020
179,0.46900269541778977,2014
179,0.6246786632390745,2015
179,0.6053333333333333,2016
179,0.6209677419354839,2017
179,0.6330749354005168,2018
179,0.6476683937823834,2019
179,0.66796875,2020
180,0.6591760299625468,2014
180,0.6565349544072948,2015
180,0.5714285714285714,2016
180,0.5860655737704918,2020
181,0.6331360946745562,2014
181,0.636085626911315,2015
181,0.5972602739726027,2016
181,0.65,2017
181,0.6295264623955432,2018
181,0.673469387755102,2019
181,0.6324110671936759,2020
182,0.6383763837638377,2014
182,0.6547619047619048,2015
182,0.5967302452316077,2016
182,0.6033519553072626,2017
182,0.6060606060606061,2018
182,0.5792349726775956,2019
182,0.635,2020
183,0.4980392156862745,2014
183,0.5862068965517241,2020
184,0.5633802816901409,2014
184,0.5596590909090909,2015
184,0.5409836065573771,2016
184,0.5419161676646707,2017
184,0.554945054945055,2018
184,0.5178082191780822,2019
184,0.6039215686274509,2020
185,0.53954802259887,2014
185,0.6155660377358491,2015
185,0.6042154566744731,2016
185,0.6095238095238096,2017
185,0.5976470588235294,2018
185,0.532258064516129,2019
185,0.581532416502947,2020
186,0.6888888888888889,2014
186,0.6738461538461539,2015
186,0.6104513064133017,2016
186,0.625,2017
186,0.5878284923928078,2018
186,0.5596465390279823,2019
186,0.6823529411764706,2020
187,0.5807453416149069,2014
187,0.6373626373626373,2015
187,0.5703517587939698,2016
187,0.6,2017
187,0.6,2018
187,0.603988603988604,2019
187,0.6028880866425993,2020
188,0.5013623978201635,2014
188,0.4944237918215613,2015
188,0.6149253731343284,2016
188,0.5989445910290238,2017
188,0.6212121212121212,2018
188,0.56951871657754,2019
188,0.6088328075709779,2020
189,0.5397260273972603,2014
189,0.5439560439560439,2015
189,0.5409836065573771,2016
189,0.5753424657534246,2017
189,0.37534246575342467,2018
189,0,2019
190,0.4492753623188406,2014
190,0.49719101123595505,2015
190,0.5487465181058496,2016
190,0.5401662049861495,2017
190,0.5416666666666666,2018
190,0.45901639344262296,2019
190,0.5318471337579618,2020
191,0.5225988700564972,2014
191,0.5181058495821727,2015
191,0.5418994413407822,2016
191,0.5753424657534246,2017
191,0.5698630136986301,2018
191,0.5467032967032966,2019
191,0.5725490196078431,2020
192,0.3813559322033898,2014
192,0.29608938547486036,2015
192,0.5388888888888889,2016
192,0.5972602739726027,2017
192,0.5780821917808219,2018
192,0.5741758241758241,2019
192,0.5748031496062992,2020
193,0.3333333333333333,2014
193,0.4253731343283582,2015
193,0.2545454545454545,2016
193,0.5882352941176471,2017
194,0.5780821917808219,2014
194,0.5671232876712329,2015
194,0.559228650137741,2016
194,0.5232876712328767,2017
194,0.6621621621621622,2018
194,1,2019
194,1,2020
195,0.4106280193236715,2014
195,0.5263157894736842,2015
195,0.5097493036211699,2016
195,0.473972602739726,2017
195,0.5041095890410959,2018
195,0.4525316455696203,2019
196,0.4986072423398329,2014
196,0.509641873278237,2015
196,0.5075075075075075,2016
196,0.25,2017
197,0.5571428571428572,2014
197,0.5294117647058824,2015
197,0.5571030640668524,2016
197,0.6602739726027397,2017
197,0.6456043956043956,2018
197,0.5873015873015873,2019
198,0.6071428571428571,2014
198,1,2019
198,1,2020
199,0.5875,2015
199,0.4972375690607735,2016
199,0.5315068493150685,2017
199,0.4958904109589041,2018
199,0.5394321766561514,2019
200,0.5106382978723404,2014
200,0.38513513513513514,2015
200,0.6486486486486487,2018
200,1,2019
201,0.5041666666666667,2014
201,0.48333333333333334,2015
201,0.5167597765363129,2016
201,0.12,2017
201,0.5309734513274337,2018
202,0,2020
210,1,2019
211,0.6082191780821918,2014
211,0.5561643835616439,2015
211,0.2896174863387978,2016
211,0.5428571428571428,2017
211,0.5145228215767634,2018
211,0.5863013698630137,2019
211,0.5866141732283464,2020
212,0.5506849315068493,2014
212,0.4712328767123288,2015
212,0.44352617079889806,2016
212,0.6465753424657534,2017
212,0.6390374331550802,2018
212,0.43131868131868134,2019
212,0.5087719298245614,2020
213,0.6191780821917808,2014
213,0.5945205479452055,2015
213,0.5822102425876011,2016
213,0.6301369863013698,2017
213,0.3251366120218579,2018
213,0.5145348837209303,2019
213,0.5118110236220472,2020
214,0.6219178082191781,2014
214,0.6027397260273972,2015
214,0.559228650137741,2016
214,0.6356164383561644,2017
214,0.5863013698630137,2018
214,0.5506849315068493,2019
214,0.618421052631579,2020
215,0.5780821917808219,2014
215,0.5808219178082191,2015
215,0.4930555555555556,2016
216,0.6109589041095891,2014
216,0.6397306397306397,2015
216,0.27586206896551724,2016
216,0.41935483870967744,2017
217,0,2014
217,0.5380710659898477,2016
217,0.3333333333333333,2017
217,1,2019
218,0,2014
219,0.6730769230769231,2017
219,0.625,2018
221,1,2019
222,1,2015
228,1,2019
229,1,2019
231,0.30409356725146197,2014
231,0.41708542713567837,2015
231,0.5041095890410959,2016
231,0.5555555555555556,2017
231,0.5367847411444142,2018
231,0.4861878453038674,2019
231,0.34901960784313724,2020
232,0.5287671232876713,2014
232,0.20821917808219179,2015
232,0,2016
232,1,2020
233,0.55,2014
233,0.5459770114942529,2015
233,0.4913294797687861,2016
233,0.03508771929824561,2017
234,0.30927835051546393,2014
234,0.5439093484419264,2015
234,0.49853372434017595,2016
234,0.2857142857142857,2017
235,0.5139664804469274,2014
235,0.4245614035087719,2015
235,0.12601626016260162,2016
235,0.36507936507936506,2017
235,0.43416370106761565,2018
235,0.5710306406685237,2019
235,0.6456692913385826,2020
236,0.29476584022038566,2014
236,0.4725274725274725,2015
236,0.5179063360881543,2016
236,0.6082191780821918,2017
236,0.12876712328767123,2018
236,0,2019
237,0.5431754874651811,2014
237,0.41483516483516486,2015
237,0,2016
238,0.5056179775280899,2014
238,0.5290858725761773,2015
238,0.4088397790055249,2016
238,0.547945205479452,2017
238,0.5287671232876713,2018
238,0.5616438356164384,2019
238,0.515748031496063,2020
239,0.4158415841584158,2014
239,0.4351851851851852,2015
239,0.5,2016
239,0.5534246575342465,2017
239,0.6418732782369146,2018
239,0.6285714285714286,2019
240,0.4943502824858757,2014
240,0.5095890410958904,2015
240,0.5013774104683195,2016
240,0.5714285714285714,2017
240,0.5342465753424658,2018
240,0.5754716981132075,2019
241,0.875,2019
242,0.5968586387434555,2014
242,0.6,2015
242,0.5757575757575758,2016
242,0.7013698630136986,2017
242,0.7021857923497268,2018
242,0.6694915254237288,2019
244,1,2015
244,0.5517241379310345,2018
249,1,2018
252,0.5245901639344263,2014
252,0.5247252747252747,2015
252,0.48760330578512395,2016
252,0.47527472527472525,2017
252,0.43526170798898073,2018
252,0.48264984227129337,2019
253,0.5714285714285714,2014
253,0.4864864864864865,2015
253,0.5195530726256983,2016
253,0.5616438356164384,2017
253,0.5741758241758241,2018
253,0.5506849315068493,2019
253,0.6465863453815262,2020
254,0.5257142857142857,2014
254,0.49157303370786515,2015
254,0.3737024221453287,2016
254,0.17763157894736842,2017
254,0.2012779552715655,2018
254,0.3382352941176471,2019
255,0.49162011173184356,2014
255,0.5125348189415042,2015
255,0.3627450980392157,2016
255,0.36101083032490977,2017
255,0.4337748344370861,2018
255,0.49,2019
255,0.25,2020
256,0.5155807365439093,2014
256,0.5472222222222223,2015
256,0.5378151260504201,2016
256,0.5972602739726027,2017
256,0.5769230769230769,2018
256,0.5287671232876713,2019
256,0.1889763779527559,2020
257,0.48638132295719844,2014
257,0.5487465181058496,2015
257,0.5069252077562327,2016
257,0.6301369863013698,2017
257,0.6208791208791209,2018
257,0.556420233463035,2019
258,0.5659340659340659,2014
258,0.590711175616836,2015
258,0.6219081272084805,2016
258,0.5892351274787535,2017
258,0.5406032482598608,2018
258,0.4195583596214511,2019
259,0.47651006711409394,2014
259,0.27807486631016043,2015
259,0.3593314763231198,2016
259,0.6071428571428571,2017
260,0.536723163841808,2014
260,0.5288683602771362,2015
260,0.5232876712328767,2016
260,0.5863013698630137,2017
260,0.5178082191780822,2018
260,0.5,2019
261,0.5900383141762452,2014
261,1,2019
262,0.5121212121212121,2014
262,0.6666666666666666,2015
262,0.5806451612903226,2018
262,0.48125,2019
263,0.5704225352112676,2014
263,0.536986301369863,2015
263,0.5482093663911846,2016
263,0.5824175824175825,2017
263,0.5698630136986301,2018
263,0.4362934362934363,2019
264,1,2016
264,0.5911111111111111,2018
264,0,2019
266,0.6153846153846154,2015
266,0.5305555555555556,2016
266,0.5192307692307693,2017
266,0.5357142857142857,2018
266,0.4567901234567901,2019
268,1,2018
268,1,2019
273,0.4095238095238095,2014
273,0.5339805825242718,2015
273,0.5082417582417582,2016
273,0.4978540772532189,2017
273,0.5452054794520548,2018
273,0.136986301369863,2019
273,0.5112781954887218,2020
274,0.5549295774647888,2014
274,0.5243553008595988,2015
274,0.4247787610619469,2016
274,0.61,2018
274,0.16666666666666666,2019
275,0.43820224719101125,2014
275,0.4117647058823529,2015
275,0.5089722675367048,2016
275,0.5643835616438356,2017
275,0.536986301369863,2018
275,0.5362776025236593,2019
276,0.2661290322580645,2016
276,0.5561643835616439,2017
276,0.5589041095890411,2018
276,0.5506849315068493,2019
276,0.09090909090909091,2020
277,0.5616438356164384,2014
277,0.5497237569060773,2015
277,0.5537190082644629,2016
277,0.3232876712328767,2017
277,0.5017301038062284,2018
277,0.5555555555555556,2019
277,0.5764705882352941,2020
278,0.5,2014
278,0.6104417670682731,2016
278,0.6,2017
278,0.5424657534246575,2018
278,0.5576923076923077,2019
278,0.42276422764227645,2020
279,0.532394366197183,2014
279,0.5376044568245125,2015
279,0.5276243093922652,2016
279,0.5671232876712329,2017
279,0.2356164383561644,2018
279,0.5111111111111111,2019
279,0.5121951219512195,2020
280,0.44931506849315067,2014
280,0.4293628808864266,2015
280,0.5212121212121212,2016
280,0.5340314136125655,2018
280,0.526813880126183,2019
281,0.5236768802228412,2014
281,0.5279329608938548,2015
281,0.5316804407713499,2016
281,0.5964912280701754,2017
281,1,2019
281,1,2020
283,0.5577464788732395,2014
283,0.5358166189111748,2015
283,0.43646408839779005,2016
283,0.5054945054945055,2017
283,0.5589041095890411,2018
283,0.4849315068493151,2019
283,0,2020
284,0.603112840466926,2018
284,0.5,2019
285,0.543801652892562,2016
285,0.5465753424657535,2017
285,0.5587949465500486,2018
285,0.4281437125748503,2019
285,1,2020
286,0.14285714285714285,2018
288,0.3,2018
289,0.5895196506550219,2015
289,0.5626740947075209,2016
289,0.5796703296703297,2017
289,0.6273830155979203,2018
289,0.5813953488372093,2019
291,0.4594594594594595,2019
291,0.44221105527638194,2020
294,0.5081081081081081,2014
294,0.5643835616438356,2015
294,0.5494505494505495,2016
294,0.6045340050377834,2017
294,0.536986301369863,2018
294,0.5519125683060109,2019
294,0.37851662404092073,2020
295,0.49014084507042255,2014
295,0.36312849162011174,2015
295,0.46831955922865015,2016
295,0.5467032967032966,2017
295,0.5397260273972603,2018
295,0.5555555555555556,2019
295,0.5111111111111111,2020
296,0.5069252077562327,2014
